body_length,height_withers,chest_width,rump_angle,bcs,aspect_ratio,breed
150.0,120,67.5,5.2,3.2,1.71,Sahiwal
150.0,120,67.5,5.7,3.3,1.15,Sahiwal
150.0,127.2,67.5,25,2.9,0.9,Sahiwal
150.0,120,67.5,20.6,2.2,1.09,Sahiwal
150.0,139.5,67.5,25,2.0,0.82,Sahiwal
150.0,138.0,67.5,3,2.7,4.72,Sahiwal
150.0,138.0,67.5,9.0,1.7,2.0,Sahiwal
150.0,139.5,67.5,25,1.6,0.77,Sahiwal
150.0,120,67.5,3.8,1.3,1.52,Sahiwal
150.0,139.5,67.5,25,2.4,0.81,Sahiwal
150.0,120,67.5,25,1.7,1.23,Sahiwal
150.0,138.0,67.5,9.5,3.0,4.56,Sahiwal
150.0,139.5,67.5,25,1.4,0.49,Sahiwal
150.0,138.0,67.5,3,1.0,8.2,Sahiwal
150.0,138.0,67.5,21.8,2.0,3.39,Sahiwal
150.0,120,67.5,25,1.7,0.99,Sahiwal
150.0,139.5,67.5,9.3,1.9,0.8,Sahiwal
150.0,120,67.5,18.4,2.3,1.49,Sahiwal
150.0,120,67.5,25,1.8,1.03,Sahiwal
150.0,138.0,67.5,4.8,2.7,4.59,Sahiwal
150.0,120,67.5,23.2,2.0,1.4,Sahiwal
150.0,139.5,67.5,25,1.6,0.69,Sahiwal
150.0,120,67.5,3,2.3,1.4,Sahiwal
150.0,120,67.5,3.2,1.4,1.72,Sahiwal
150.0,139.5,67.5,25,2.0,0.55,Sahiwal
150.0,134.8,67.5,3,4.4,0.85,Sahiwal
150.0,120,67.5,25,1.8,1.0,Sahiwal
150.0,138.0,67.5,12.5,2.0,2.81,Sahiwal
150.0,132.4,67.5,25,2.8,0.87,Sahiwal
150.0,120,67.5,10.0,3.0,1.26,Sahiwal
150.0,120,67.5,3.2,2.9,1.54,Sahiwal
150.0,120,67.5,25,2.0,1.53,Sahiwal
150.0,139.5,67.5,25,1.6,0.38,Sahiwal
150.0,138.0,67.5,3,2.5,3.15,Sahiwal
150.0,139.5,67.5,3,1.3,0.45,Sahiwal
150.0,120,67.5,8.1,2.2,1.29,Sahiwal
150.0,138.0,67.5,3.6,2.8,2.28,Sahiwal
150.0,139.5,67.5,25,2.2,0.81,Sahiwal
150.0,139.5,67.5,25,3.3,0.55,Sahiwal
150.0,120,67.5,3,1.1,1.12,Sahiwal
150.0,122.3,67.5,25,2.6,0.94,Sahiwal
150.0,120,67.5,3,3.4,1.11,Sahiwal
150.0,120,67.5,5.0,2.4,1.02,Sahiwal
150.0,120,67.5,25,2.1,1.27,Sahiwal
150.0,139.5,67.5,5.2,2.4,0.57,Sahiwal
150.0,139.5,67.5,25,3.5,0.74,Sahiwal
150.0,120,67.5,25,2.1,1.04,Sahiwal
150.0,139.5,67.5,25,2.8,0.65,Sahiwal
150.0,120,67.5,25,2.5,1.16,Sahiwal
150.0,120,67.5,5.3,1.8,1.54,Sahiwal
150.0,138.0,67.5,7.1,2.6,2.09,Sahiwal
150.0,129.4,67.5,25,2.5,0.89,Sahiwal
150.0,120,67.5,25,1.6,1.09,Sahiwal
150.0,120,67.5,24.3,2.4,1.15,Sahiwal
150.0,138.0,67.5,6.3,2.1,1.92,Sahiwal
150.0,138.0,67.5,3,2.2,2.35,Sahiwal
150.0,120,67.5,25,3.8,1.28,Sahiwal
150.0,138.0,67.5,10.6,1.8,2.54,Sahiwal
150.0,138.0,67.5,25,1.9,4.0,Sahiwal
150.0,138.0,67.5,23.7,2.5,2.36,Sahiwal
150.0,139.5,67.5,25,2.4,0.41,Sahiwal
150.0,120,67.5,14.7,3.4,1.31,Sahiwal
150.0,120,67.5,16.4,4.4,1.69,Sahiwal
150.0,138.0,67.5,24.8,1.6,2.13,Sahiwal
150.0,120,67.5,10.0,3.1,1.58,Sahiwal
150.0,120,67.5,25,2.9,1.08,Sahiwal
150.0,120,67.5,19.8,2.5,1.0,Sahiwal
150.0,138.0,67.5,25,3.9,10.03,Sahiwal
150.0,138.0,67.5,8.7,3.4,2.44,Sahiwal
150.0,138.0,67.5,25,3.1,3.1,Sahiwal
150.0,138.0,67.5,25,2.6,4.27,Sahiwal
150.0,138.0,67.5,5.7,1.0,2.54,Sahiwal
150.0,138.0,67.5,5.5,1.5,1.9,Sahiwal
150.0,139.5,67.5,25,4.0,0.51,Sahiwal
150.0,138.0,67.5,5.5,2.0,3.3,Sahiwal
150.0,120,67.5,20.6,2.3,1.02,Sahiwal
150.0,120,67.5,19.2,1.8,1.17,Sahiwal
150.0,139.5,67.5,25,1.7,0.8,Sahiwal
150.0,120,67.5,3,2.1,1.0,Sahiwal
150.0,138.0,67.5,5.4,1.8,2.49,Sahiwal
150.0,138.0,67.5,3,2.2,4.0,Sahiwal
150.0,138.0,67.5,25,2.4,2.8,Sahiwal
150.0,120,67.5,3,2.1,1.0,Sahiwal
150.0,120,67.5,25,2.2,1.51,Sahiwal
150.0,138.0,67.5,3.6,3.6,2.09,Sahiwal
150.0,138.0,67.5,23.7,2.5,2.36,Sahiwal
150.0,138.0,67.5,3,1.6,3.14,Sahiwal
150.0,120,67.5,25,1.9,1.0,Sahiwal
150.0,130.2,67.5,25,2.0,0.88,Sahiwal
150.0,120,67.5,3,2.1,1.0,Sahiwal
150.0,138.0,67.5,5.9,1.6,9.84,Sahiwal
150.0,120,67.5,3,1.6,1.66,Sahiwal
150.0,120,67.5,25,2.0,1.54,Sahiwal
150.0,139.5,67.5,25,1.8,0.63,Sahiwal
150.0,139.5,67.5,25,1.3,0.35,Sahiwal
150.0,120,67.5,6.0,2.4,1.38,Sahiwal
150.0,139.5,67.5,25,1.4,0.65,Sahiwal
150.0,138.0,67.5,20.3,2.0,2.82,Sahiwal
150.0,120,67.5,3.5,2.6,1.01,Sahiwal
150.0,120,67.5,25,4.6,1.31,Sahiwal
150.0,139.5,67.5,18.4,3.1,0.67,Sahiwal
150.0,138.9,67.5,3.3,2.0,0.83,Sahiwal
150.0,138.0,67.5,20.0,2.9,2.12,Sahiwal
150.0,139.5,67.5,6.3,3.1,0.63,Sahiwal
150.0,138.0,67.5,21.8,2.0,3.17,Sahiwal
150.0,120,67.5,11.3,1.6,1.0,Sahiwal
150.0,138.0,67.5,11.3,2.5,1.85,Sahiwal
150.0,138.0,67.5,3,1.6,5.79,Sahiwal
150.0,138.0,67.5,3,2.0,2.28,Sahiwal
150.0,120,67.5,9.5,2.6,1.3,Sahiwal
150.0,138.0,67.5,18.4,1.4,3.74,Sahiwal
150.0,138.0,67.5,11.6,1.7,2.64,Sahiwal
150.0,120,67.5,25,1.6,1.62,Sahiwal
150.0,138.0,67.5,9.6,3.7,4.61,Sahiwal
150.0,138.0,67.5,11.5,1.3,3.95,Sahiwal
150.0,138.0,67.5,10.0,1.0,7.94,Sahiwal
150.0,138.0,67.5,25,1.4,4.14,Sahiwal
150.0,138.0,67.5,12.7,1.4,4.16,Sahiwal
150.0,138.0,67.5,11.3,3.6,3.73,Sahiwal
150.0,139.5,67.5,25,2.1,0.65,Sahiwal
150.0,120,67.5,24.2,1.9,1.51,Sahiwal
150.0,120,67.5,25,1.8,1.01,Sahiwal
150.0,138.0,67.5,25,1.3,2.48,Sahiwal
150.0,139.5,67.5,25,1.8,0.34,Sahiwal
150.0,139.5,67.5,25,3.0,0.6,Sahiwal
150.0,138.9,67.5,4.6,1.8,0.83,Sahiwal
150.0,138.0,67.5,14.0,1.8,2.23,Sahiwal
150.0,120,67.5,8.7,1.8,1.53,Sahiwal
150.0,139.5,67.5,25,1.9,0.38,Sahiwal
150.0,139.5,67.5,14.0,1.7,0.34,Sahiwal
150.0,139.5,67.5,25,1.6,0.25,Sahiwal
150.0,120,67.5,25,1.4,1.03,Sahiwal
150.0,120,67.5,25,2.9,1.31,Sahiwal
150.0,120,67.5,25,2.1,1.49,Sahiwal
150.0,120,67.5,25,2.6,1.14,Sahiwal
150.0,120,67.5,25,3.4,1.14,Sahiwal
150.0,120,67.5,25,3.0,1.33,Sahiwal
150.0,139.5,67.5,25,3.7,0.44,Sahiwal
150.0,120,67.5,3,1.3,1.23,Sahiwal
150.0,139.5,67.5,25,2.9,0.4,Sahiwal
150.0,120,67.5,25,2.0,1.0,Sahiwal
150.0,120,67.5,25,3.0,0.98,Sahiwal
150.0,120,67.5,25,2.9,0.98,Sahiwal
150.0,120,67.5,25,2.8,0.98,Sahiwal
150.0,120,67.5,25,1.7,1.0,Sahiwal
150.0,120,67.5,25,1.5,1.0,Sahiwal
150.0,120,67.5,25,1.4,1.01,Sahiwal
150.0,120,67.5,25,2.7,0.98,Sahiwal
150.0,120,67.5,25,1.4,1.01,Sahiwal
150.0,120,67.5,25,1.8,1.24,Sahiwal
150.0,120,67.5,25,1.4,1.0,Sahiwal
150.0,120,67.5,25,2.9,0.98,Sahiwal
150.0,139.5,67.5,25,3.1,0.45,Sahiwal
150.0,138.0,67.5,25,3.8,5.28,Sahiwal
150.0,139.5,67.5,25,2.4,0.65,Sahiwal
150.0,120,67.5,25,3.2,1.79,Sahiwal
150.0,120,67.5,16.4,4.4,1.69,Sahiwal
150.0,138.0,67.5,3.7,2.1,3.05,Sahiwal
150.0,120,67.5,4.6,3.1,1.0,Sahiwal
150.0,139.5,67.5,25,4.0,0.64,Sahiwal
150.0,139.5,67.5,25,1.6,0.75,Sahiwal
150.0,120,67.5,25,2.8,1.18,Sahiwal
150.0,139.5,67.5,25,2.4,0.58,Sahiwal
150.0,135.1,67.5,25,3.3,0.85,Sahiwal
150.0,138.0,67.5,25,2.2,2.4,Sahiwal
150.0,138.0,67.5,3,1.5,2.34,Sahiwal
150.0,120,67.5,25,1.2,1.25,Sahiwal
150.0,138.0,67.5,25,2.5,3.44,Sahiwal
150.0,138.0,67.5,25,1.7,3.0,Sahiwal
150.0,139.5,67.5,25,2.1,0.58,Sahiwal
150.0,138.0,67.5,3,1.3,4.23,Sahiwal
150.0,139.5,67.5,10.0,1.1,0.29,Sahiwal
150.0,120,67.5,25,2.4,1.58,Sahiwal
150.0,138.0,67.5,3,1.0,7.0,Sahiwal
150.0,138.0,67.5,25,2.7,1.88,Sahiwal
150.0,139.5,67.5,25,2.6,0.45,Sahiwal
150.0,139.5,67.5,25,2.9,0.71,Sahiwal
150.0,138.0,67.5,25,3.2,3.02,Sahiwal
150.0,120,67.5,3,2.8,1.7,Sahiwal
150.0,139.5,67.5,25,1.5,0.7,Sahiwal
150.0,120,67.5,25,3.0,1.0,Sahiwal
150.0,120,67.5,9.1,1.7,1.51,Sahiwal
150.0,120,67.5,3,2.2,1.34,Sahiwal
150.0,120,67.5,25,3.6,1.21,Sahiwal
150.0,125.5,67.5,25,2.4,0.91,Sahiwal
150.0,120,67.5,11.8,1.3,1.47,Sahiwal
150.0,138.0,67.5,25,1.6,2.95,Sahiwal
150.0,139.5,67.5,25,1.5,0.7,Sahiwal
150.0,120,67.5,25,1.8,1.0,Sahiwal
150.0,138.0,67.5,3,3.1,3.2,Sahiwal
150.0,139.5,67.5,25,2.8,0.46,Sahiwal
150.0,139.5,67.5,25,3.8,0.39,Sahiwal
150.0,120,67.5,25,1.4,1.61,Sahiwal
150.0,139.5,67.5,11.3,3.4,0.73,Sahiwal
150.0,120,67.5,3,1.8,1.55,Sahiwal
150.0,138.0,67.5,5.9,2.1,3.05,Sahiwal
150.0,139.5,67.5,25,1.1,0.3,Sahiwal
150.0,120,67.5,25,1.7,1.36,Sahiwal
150.0,131.1,67.5,25,1.7,0.88,Sahiwal
150.0,139.5,67.5,25,1.9,0.29,Sahiwal
150.0,138.4,67.5,16.4,1.6,0.83,Sahiwal
150.0,138.0,67.5,25,1.5,5.23,Sahiwal
150.0,120,67.5,25,2.5,1.15,Sahiwal
150.0,125.6,67.5,25,1.5,0.91,Sahiwal
150.0,125.6,67.5,25,1.7,0.91,Sahiwal
150.0,138.0,67.5,4.2,4.1,3.26,Sahiwal
150.0,120,67.5,25,2.0,1.32,Sahiwal
150.0,120,67.5,25,2.7,1.0,Sahiwal
150.0,138.0,67.5,18.4,3.2,2.53,Sahiwal
150.0,139.5,67.5,3.4,4.4,0.6,Sahiwal
150.0,120,67.5,25,3.1,1.32,Sahiwal
150.0,138.0,67.5,11.3,3.4,4.94,Sahiwal
150.0,138.0,67.5,10.0,1.3,6.72,Sahiwal
150.0,138.0,67.5,25,1.0,7.89,Sahiwal
150.0,120,67.5,8.1,2.5,1.2,Sahiwal
150.0,120,67.5,8.1,2.5,1.2,Sahiwal
150.0,139.5,67.5,25,2.6,0.7,Sahiwal
150.0,120,67.5,25,2.4,1.04,Sahiwal
150.0,139.5,67.5,25,2.6,0.28,Sahiwal
150.0,139.5,67.5,25,2.6,0.7,Sahiwal
150.0,139.5,67.5,25,3.8,0.78,Sahiwal
150.0,139.5,67.5,25,2.0,0.76,Sahiwal
150.0,139.5,67.5,25,3.0,0.78,Sahiwal
150.0,120,67.5,10.5,2.7,1.72,Sahiwal
150.0,120,67.5,3.6,3.2,1.19,Sahiwal
150.0,120,67.5,25,2.4,1.06,Sahiwal
150.0,138.0,67.5,3,1.9,2.07,Sahiwal
150.0,120,67.5,3,1.6,1.38,Sahiwal
150.0,120,67.5,25,1.5,1.64,Sahiwal
150.0,139.5,67.5,25,2.0,0.52,Sahiwal
150.0,139.5,67.5,10.0,1.8,0.69,Sahiwal
150.0,138.0,67.5,7.0,2.4,5.2,Sahiwal
150.0,139.5,67.5,25,1.9,0.58,Sahiwal
150.0,120.6,67.5,25,2.7,0.95,Sahiwal
150.0,120,67.5,25,1.3,1.64,Sahiwal
150.0,139.5,67.5,25,1.9,0.55,Sahiwal
150.0,120.1,67.5,25,1.3,0.96,Sahiwal
150.0,138.0,67.5,9.5,1.3,2.33,Sahiwal
150.0,122.6,67.5,25,1.4,0.94,Sahiwal
150.0,138.0,67.5,4.1,2.6,3.81,Sahiwal
150.0,139.5,67.5,25,1.7,0.57,Sahiwal
150.0,139.5,67.5,25,2.2,0.64,Sahiwal
150.0,139.5,67.5,9.5,1.9,0.48,Sahiwal
150.0,139.5,67.5,25,2.2,0.41,Sahiwal
150.0,139.5,67.5,12.1,1.4,0.73,Sahiwal
150.0,120.1,67.5,25,1.3,0.96,Sahiwal
150.0,138.0,67.5,10.9,3.4,2.35,Sahiwal
150.0,120,67.5,22.2,2.1,1.36,Sahiwal
150.0,131.8,67.5,10.3,2.0,0.87,Sahiwal
150.0,120,67.5,5.4,1.8,1.6,Sahiwal
150.0,120,67.5,25,2.2,1.64,Sahiwal
150.0,138.0,67.5,20.6,1.4,2.39,Sahiwal
150.0,120,67.5,3,2.5,1.12,Sahiwal
150.0,139.5,67.5,7.1,2.2,0.76,Sahiwal
150.0,139.5,67.5,25,2.7,0.68,Sahiwal
150.0,139.5,67.5,25,2.1,0.76,Sahiwal
150.0,129.7,67.5,25,1.8,0.88,Sahiwal
150.0,138.0,67.5,25,3.0,2.05,Sahiwal
150.0,138.0,67.5,11.3,2.2,3.0,Sahiwal
150.0,138.0,67.5,25,1.6,5.46,Sahiwal
150.0,138.0,67.5,25,1.7,2.12,Sahiwal
150.0,138.0,67.5,13.0,1.2,7.36,Sahiwal
150.0,120,67.5,25,3.0,1.25,Sahiwal
150.0,120,67.5,25,2.8,1.78,Sahiwal
150.0,139.5,67.5,25,1.5,0.4,Sahiwal
150.0,120,67.5,25,1.9,1.07,Sahiwal
150.0,138.0,67.5,4.0,1.6,7.71,Sahiwal
150.0,138.0,67.5,3,1.8,2.19,Sahiwal
150.0,128.2,67.5,16.9,1.4,0.9,Sahiwal
150.0,120,67.5,5.2,1.7,1.41,Sahiwal
150.0,120,67.5,25,2.7,1.78,Sahiwal
150.0,120,67.5,25,1.7,1.27,Sahiwal
150.0,138.0,67.5,4.1,1.5,15.23,Sahiwal
150.0,137.1,67.5,25,4.6,0.84,Sahiwal
150.0,133.9,67.5,25,4.8,0.86,Sahiwal
150.0,120,67.5,25,2.8,0.98,Sahiwal
150.0,138.0,67.5,19.4,3.0,3.01,Sahiwal
150.0,138.0,67.5,25,1.8,3.12,Sahiwal
150.0,138.0,67.5,25,1.7,2.46,Sahiwal
150.0,139.5,67.5,25,2.0,0.57,Sahiwal
150.0,138.0,67.5,25,2.7,2.12,Sahiwal
150.0,139.5,67.5,25,2.2,0.5,Sahiwal
150.0,120,67.5,6.3,2.5,0.99,Sahiwal
150.0,120,67.5,3,2.5,1.78,Sahiwal
150.0,138.0,67.5,25,2.8,2.09,Sahiwal
150.0,138.0,67.5,25,2.8,2.09,Sahiwal
150.0,138.0,67.5,25,3.0,2.05,Sahiwal
150.0,120,67.5,25,2.7,1.78,Sahiwal
150.0,120,67.5,25,2.9,1.58,Sahiwal
150.0,139.5,67.5,25,2.5,0.79,Sahiwal
150.0,120,67.5,22.4,3.9,1.31,Sahiwal
150.0,120,67.5,25,2.7,1.78,Sahiwal
150.0,120,67.5,25,2.7,1.78,Sahiwal
150.0,139.5,67.5,25,1.8,0.51,Sahiwal
150.0,139.5,67.5,25,1.9,0.68,Sahiwal
150.0,139.5,67.5,25,1.6,0.46,Sahiwal
150.0,120,67.5,25,2.9,1.78,Sahiwal
150.0,139.5,67.5,25,1.9,0.73,Sahiwal
150.0,120,67.5,16.5,1.7,1.51,Sahiwal
150.0,139.5,67.5,25,2.0,0.77,Sahiwal
150.0,138.0,67.5,19.7,2.7,2.68,Sahiwal
150.0,120,67.5,25,3.8,1.56,Sahiwal
150.0,120,67.5,17.1,4.1,1.34,Sahiwal
150.0,138.0,67.5,20.6,3.0,2.0,Sahiwal
150.0,132.8,67.5,25,4.3,0.86,Sahiwal
150.0,138.0,67.5,18.4,1.9,5.12,Sahiwal
150.0,138.0,67.5,4.5,3.3,8.89,Sahiwal
150.0,138.7,67.5,9.0,1.8,0.83,Surti
150.0,139.5,67.5,25,2.1,0.54,Surti
150.0,139.5,67.5,14.0,2.9,0.34,Surti
150.0,130.7,67.5,3,2.3,0.88,Surti
150.0,132.8,67.5,15.3,2.0,0.86,Surti
150.0,120,67.5,25,1.3,1.67,Surti
150.0,139.5,67.5,25,1.0,0.52,Surti
150.0,120,67.5,6.3,2.4,1.75,Surti
150.0,138.0,67.5,3,2.5,2.09,Surti
150.0,120,67.5,9.5,1.7,1.71,Surti
150.0,120,67.5,3,2.3,1.38,Surti
150.0,138.0,67.5,25,3.3,3.02,Surti
150.0,139.5,67.5,25,2.1,0.54,Surti
150.0,138.0,67.5,7.4,1.6,2.78,Surti
150.0,139.5,67.5,25,2.1,0.54,Surti
150.0,139.5,67.5,18.4,3.0,0.57,Surti
150.0,139.5,67.5,25,3.1,0.63,Surti
150.0,138.0,67.5,3,1.6,2.81,Surti
150.0,139.5,67.5,25,2.2,0.62,Surti
150.0,120,67.5,12.0,1.8,1.27,Surti
150.0,138.0,67.5,15.6,2.4,3.0,Surti
150.0,138.0,67.5,25,3.4,2.81,Surti
150.0,120,67.5,25,1.4,1.36,Surti
150.0,138.0,67.5,25,1.6,4.3,Surti
150.0,120,67.5,24.8,1.8,1.48,Surti
150.0,120,67.5,4.1,3.0,1.03,Surti
150.0,138.0,67.5,6.3,1.7,4.29,Surti
150.0,138.0,67.5,3,1.6,2.81,Surti
150.0,120,67.5,8.5,1.7,1.08,Surti
150.0,139.5,67.5,25,2.9,0.6,Surti
150.0,139.5,67.5,10.0,1.5,0.34,Surti
150.0,138.0,67.5,7.4,1.6,2.78,Surti
150.0,138.0,67.5,25,1.6,2.2,Surti
150.0,120,67.5,22.2,2.1,1.4,Surti
150.0,138.0,67.5,3,2.6,3.58,Surti
150.0,138.0,67.5,5.2,1.0,7.0,Surti
150.0,139.5,67.5,7.8,1.4,0.7,Surti
150.0,120,67.5,25,2.4,1.54,Surti
150.0,139.5,67.5,16.7,3.0,0.68,Surti
150.0,120,67.5,3,3.8,1.09,Surti
150.0,139.5,67.5,25,2.0,0.78,Surti
150.0,138.0,67.5,25,1.7,2.33,Surti
150.0,120,67.5,15.4,1.6,1.64,Surti
150.0,120,67.5,25,2.5,1.29,Surti
150.0,138.0,67.5,9.0,1.6,2.81,Surti
150.0,120,67.5,25,1.9,1.05,Surti
150.0,120,67.5,25,1.8,1.02,Surti
150.0,120,67.5,25,1.8,1.03,Surti
150.0,120,67.5,25,1.8,1.03,Surti
150.0,139.5,67.5,25,1.5,0.45,Surti
150.0,139.5,67.5,25,3.0,0.7,Surti
150.0,120,67.5,10.3,2.9,1.04,Surti
150.0,139.5,67.5,25,1.7,0.48,Surti
150.0,139.5,67.5,18.4,3.1,0.7,Surti
150.0,138.0,67.5,3,1.9,14.11,Surti
150.0,120,67.5,10.8,2.0,1.32,Surti
150.0,120,67.5,25,1.9,1.02,Surti
150.0,120,67.5,25,1.7,1.23,Surti
150.0,120,67.5,9.5,2.0,1.12,Surti
150.0,138.0,67.5,25,3.1,3.67,Tharparkar
150.0,139.5,67.5,25,2.2,0.65,Tharparkar
150.0,120,67.5,25,1.9,1.5,Tharparkar
150.0,139.5,67.5,25,3.0,0.49,Tharparkar
150.0,139.5,67.5,25,2.1,0.39,Tharparkar
150.0,138.0,67.5,12.7,1.8,2.92,Tharparkar
150.0,138.0,67.5,20.0,2.6,3.65,Tharparkar
150.0,138.0,67.5,11.3,1.4,2.06,Tharparkar
150.0,120,67.5,25,2.6,1.02,Tharparkar
150.0,139.5,67.5,16.7,2.8,0.46,Tharparkar
150.0,120,67.5,25,2.1,1.15,Tharparkar
150.0,138.0,67.5,13.0,1.5,2.19,Tharparkar
150.0,138.0,67.5,6.6,4.1,5.56,Tharparkar
150.0,120,67.5,25,3.2,0.97,Tharparkar
150.0,139.5,67.5,25,4.1,0.78,Tharparkar
150.0,120,67.5,25,1.6,1.64,Tharparkar
150.0,139.5,67.5,3.5,2.2,0.4,Tharparkar
150.0,138.0,67.5,25,1.9,4.8,Tharparkar
150.0,139.5,67.5,25,2.6,0.81,Tharparkar
150.0,120,67.5,25,2.9,1.74,Tharparkar
150.0,139.5,67.5,25,1.4,0.51,Tharparkar
150.0,138.0,67.5,24.8,1.9,2.26,Tharparkar
150.0,138.0,67.5,5.7,2.3,5.93,Tharparkar
150.0,127.0,67.5,25,1.7,0.9,Tharparkar
150.0,139.5,67.5,25,2.2,0.78,Tharparkar
150.0,138.0,67.5,16.4,1.4,2.1,Tharparkar
150.0,120,67.5,21.8,1.3,1.0,Tharparkar
150.0,138.0,67.5,3,2.4,4.82,Tharparkar
150.0,120,67.5,25,1.9,1.62,Tharparkar
150.0,138.0,67.5,9.5,3.9,2.54,Tharparkar
150.0,139.5,67.5,25,2.1,0.67,Tharparkar
150.0,138.0,67.5,15.3,1.7,2.97,Tharparkar
150.0,139.5,67.5,25,1.1,0.72,Tharparkar
150.0,138.0,67.5,15.9,2.9,2.96,Tharparkar
150.0,139.5,67.5,3,2.3,0.65,Tharparkar
150.0,138.0,67.5,11.7,2.3,1.85,Tharparkar
150.0,138.0,67.5,9.9,2.9,2.24,Tharparkar
150.0,120,67.5,25,1.5,1.42,Tharparkar
150.0,120,67.5,6.0,2.1,1.78,Tharparkar
150.0,139.5,67.5,25,2.1,0.53,Tharparkar
150.0,130.6,67.5,25,3.8,0.88,Tharparkar
150.0,138.0,67.5,25,1.6,2.55,Tharparkar
150.0,138.0,67.5,10.3,2.2,2.6,Tharparkar
150.0,120,67.5,8.7,2.4,1.48,Tharparkar
150.0,138.0,67.5,3,2.5,6.28,Tharparkar
150.0,139.5,67.5,25,2.4,0.66,Tharparkar
150.0,139.5,67.5,25,2.3,0.76,Tharparkar
150.0,120,67.5,11.3,3.3,1.31,Tharparkar
150.0,138.0,67.5,25,2.2,2.32,Tharparkar
150.0,120,67.5,25,1.7,1.6,Tharparkar
150.0,138.0,67.5,16.7,2.1,2.26,Tharparkar
150.0,138.0,67.5,25,1.7,1.9,Tharparkar
150.0,120,67.5,25,2.3,1.38,Tharparkar
150.0,120,67.5,3,1.2,1.72,Tharparkar
150.0,120,67.5,3,2.7,1.68,Tharparkar
150.0,120,67.5,11.3,2.3,1.0,Tharparkar
150.0,139.5,67.5,25,1.1,0.7,Tharparkar
150.0,120,67.5,6.0,1.6,1.6,Tharparkar
150.0,139.5,67.5,25,1.9,0.46,Tharparkar
150.0,138.0,67.5,3,1.6,3.47,Tharparkar
150.0,120,67.5,9.5,2.1,1.34,Tharparkar
150.0,138.0,67.5,3,1.4,2.4,Tharparkar
150.0,138.0,67.5,25,1.3,2.22,Tharparkar
150.0,138.0,67.5,25,3.0,3.15,Tharparkar
150.0,138.0,67.5,25,2.8,1.97,Tharparkar
150.0,120,67.5,25,1.3,1.43,Tharparkar
150.0,139.5,67.5,25,2.7,0.35,Tharparkar
150.0,120,67.5,25,3.5,1.14,Tharparkar
150.0,120,67.5,16.2,2.3,1.64,Tharparkar
150.0,139.5,67.5,25,1.2,0.44,Tharparkar
150.0,138.0,67.5,3,1.9,3.39,Tharparkar
150.0,139.5,67.5,25,2.8,0.63,Tharparkar
150.0,120,67.5,25,1.3,1.03,Tharparkar
150.0,138.0,67.5,3,1.2,5.14,Tharparkar
150.0,138.0,67.5,6.7,2.1,2.18,Tharparkar
150.0,139.5,67.5,25,2.5,0.71,Tharparkar
150.0,138.0,67.5,11.2,1.9,2.37,Tharparkar
150.0,120,67.5,3.1,1.5,1.62,Tharparkar
150.0,138.0,67.5,5.4,3.0,2.13,Tharparkar
150.0,138.0,67.5,25,4.8,19.54,Tharparkar
150.0,138.0,67.5,7.0,2.0,3.22,Tharparkar
150.0,138.0,67.5,18.4,1.3,9.67,Tharparkar
150.0,138.0,67.5,6.7,2.7,4.96,Tharparkar
150.0,139.5,67.5,21.3,2.3,0.33,Tharparkar
150.0,138.0,67.5,3,2.0,10.53,Tharparkar
150.0,139.5,67.5,12.0,2.3,0.68,Tharparkar
150.0,120,67.5,3,1.7,1.57,Tharparkar
150.0,139.5,67.5,25,1.0,0.7,Tharparkar
150.0,138.0,67.5,3,3.9,10.66,Tharparkar
150.0,120,67.5,3,3.8,1.42,Tharparkar
150.0,130.8,67.5,6.3,1.5,0.88,Tharparkar
150.0,138.0,67.5,10.6,1.3,4.93,Tharparkar
150.0,120,67.5,25,1.9,1.64,Tharparkar
150.0,130.4,67.5,25,2.8,0.88,Tharparkar
150.0,139.5,67.5,25,1.0,0.7,Tharparkar
150.0,138.0,67.5,9.5,1.8,2.07,Tharparkar
150.0,138.0,67.5,25,1.4,1.91,Tharparkar
150.0,138.0,67.5,25,1.4,1.91,Tharparkar
150.0,138.0,67.5,9.5,1.8,2.07,Tharparkar
150.0,139.5,67.5,5.4,2.4,0.77,Tharparkar
150.0,139.5,67.5,25,1.2,0.54,Tharparkar
150.0,138.0,67.5,10.5,1.7,2.56,Tharparkar
150.0,120,67.5,25,1.6,1.67,Tharparkar
150.0,120,67.5,11.3,1.8,1.6,Tharparkar
150.0,139.5,67.5,25,2.6,0.24,Tharparkar
150.0,138.0,67.5,13.3,2.0,2.96,Tharparkar
150.0,120,67.5,25,1.3,1.38,Tharparkar
150.0,120,67.5,25,1.5,1.05,Tharparkar
150.0,138.0,67.5,25,2.6,4.53,Tharparkar
150.0,120,67.5,25,2.2,1.47,Tharparkar
150.0,139.5,67.5,25,1.9,0.58,Tharparkar
150.0,138.0,67.5,10.3,2.5,1.81,Tharparkar
150.0,138.0,67.5,13.7,1.9,4.48,Tharparkar
150.0,138.0,67.5,3,2.0,4.62,Tharparkar
150.0,138.0,67.5,10.0,2.3,2.32,Tharparkar
150.0,138.0,67.5,25,2.2,4.5,Tharparkar
150.0,120,67.5,21.8,2.5,1.49,Tharparkar
150.0,139.5,67.5,25,2.0,0.56,Tharparkar
150.0,120,67.5,13.3,2.0,1.33,Tharparkar
150.0,120,67.5,18.4,1.5,1.12,Tharparkar
150.0,138.0,67.5,9.6,2.3,2.7,Tharparkar
